loan_id,document_type,available
L-104784,title_report,true
L-104784,insurance_certificate,true
L-104785,title_report,true
L-104785,insurance_certificate,true
L-104786,title_report,false
L-104787,deed_of_trust,true
L-104788,income_verification,true
L-104789,insurance_certificate,true
L-104789,title_report,true
L-104790,promissory_note,true
L-104790,insurance_certificate,true
L-104790,deed_of_trust,true
L-104791,income_verification,false
L-104792,insurance_certificate,true
L-104793,title_report,true
L-104794,appraisal_report,true
L-104794,insurance_certificate,true
L-104795,income_verification,true
L-104796,insurance_certificate,true
L-104796,income_verification,true
L-104797,promissory_note,true
L-104797,income_verification,true
L-104798,insurance_certificate,true
L-104799,promissory_note,true
L-104799,deed_of_trust,true
L-104800,promissory_note,true
L-104800,appraisal_report,true
L-104800,insurance_certificate,true
L-104801,promissory_note,true
L-104801,income_verification,true
L-104802,appraisal_report,true
L-104802,promissory_note,true
L-104803,insurance_certificate,true
L-104803,income_verification,true
L-104803,appraisal_report,true
L-104804,title_report,true
L-104805,insurance_certificate,true
L-104805,income_verification,true
L-104805,promissory_note,true
L-104806,title_report,false
L-104807,appraisal_report,true
L-104808,promissory_note,true
L-104808,insurance_certificate,true
L-104808,appraisal_report,true
L-104809,income_verification,true
L-104809,insurance_certificate,true
L-104810,title_report,true
L-104811,appraisal_report,true
L-104811,title_report,true
L-104811,insurance_certificate,true
L-104812,insurance_certificate,true
L-104812,title_report,true
L-104813,income_verification,true
L-104814,promissory_note,true
L-104815,title_report,true
L-104815,promissory_note,true
L-104815,income_verification,true
L-104816,insurance_certificate,true
L-104817,deed_of_trust,true
L-104818,appraisal_report,true
L-104819,deed_of_trust,true
L-104820,title_report,true
L-104820,insurance_certificate,true
L-104821,deed_of_trust,true
L-104821,insurance_certificate,true
L-104822,income_verification,true
L-104823,deed_of_trust,true
L-104823,title_report,true
L-104824,income_verification,true
L-104824,promissory_note,true
L-104824,deed_of_trust,true
L-104825,deed_of_trust,true
L-104825,promissory_note,true
L-104825,income_verification,true
L-104826,income_verification,true
L-104826,deed_of_trust,true
L-104826,appraisal_report,true
L-104827,title_report,true
L-104827,insurance_certificate,false
L-104828,deed_of_trust,true
L-104828,appraisal_report,true
L-104828,insurance_certificate,false
L-104829,deed_of_trust,true
L-104830,insurance_certificate,true
L-104831,title_report,true
L-104832,title_report,true
L-104833,promissory_note,true
L-104834,promissory_note,true
L-104834,title_report,true
L-104835,deed_of_trust,true
L-104836,promissory_note,true
L-104836,income_verification,true
L-104837,income_verification,false
L-104838,income_verification,false
L-104839,title_report,false
L-104839,appraisal_report,true
L-104840,appraisal_report,true
L-104840,income_verification,true
L-104840,title_report,true
L-104841,promissory_note,true
L-104842,insurance_certificate,true
L-104843,promissory_note,true
L-104844,insurance_certificate,true
L-104845,deed_of_trust,false
L-104845,title_report,true
L-104845,insurance_certificate,true
L-104846,insurance_certificate,true
L-104846,title_report,true
L-104847,income_verification,true
L-104848,promissory_note,true
L-104848,income_verification,true
L-104849,income_verification,true
L-104849,title_report,false
L-104849,deed_of_trust,true
L-104850,title_report,true
L-104850,deed_of_trust,true
L-104851,insurance_certificate,true
L-104851,deed_of_trust,true
L-104852,appraisal_report,true
L-104852,deed_of_trust,true
L-104852,promissory_note,true
L-104853,title_report,true
L-104853,promissory_note,true
L-104854,income_verification,true
L-104854,deed_of_trust,true
L-104854,promissory_note,true
L-104855,promissory_note,true
L-104856,promissory_note,true
L-104857,promissory_note,true
L-104858,title_report,true
L-104858,appraisal_report,true
L-104858,deed_of_trust,true
L-104859,title_report,true
L-104859,appraisal_report,true
L-104860,promissory_note,true
L-104861,income_verification,true
L-104861,appraisal_report,true
L-104861,title_report,true
L-104862,promissory_note,true
L-104863,promissory_note,true
L-104863,insurance_certificate,true
L-104864,deed_of_trust,true
L-104865,title_report,true
L-104866,income_verification,true
L-104866,promissory_note,true
L-104866,deed_of_trust,true
L-104867,deed_of_trust,true
L-104867,promissory_note,false
L-104868,income_verification,true
L-104868,insurance_certificate,true
L-104869,income_verification,true
L-104869,promissory_note,true
L-104869,deed_of_trust,true
L-104870,deed_of_trust,true
L-104871,income_verification,true
L-104871,title_report,false
L-104872,insurance_certificate,true
L-104873,appraisal_report,true
L-104873,deed_of_trust,true
L-104874,income_verification,true
L-104874,deed_of_trust,true
L-104875,deed_of_trust,false
L-104875,promissory_note,true
L-104876,insurance_certificate,true
L-104876,promissory_note,true
L-104876,appraisal_report,true
L-104877,income_verification,true
L-104877,insurance_certificate,true
L-104877,title_report,true
L-104878,income_verification,true
L-104879,promissory_note,false
L-104879,deed_of_trust,true
L-104880,appraisal_report,true
L-104880,income_verification,true
L-104880,title_report,false
L-104881,appraisal_report,true
L-104882,appraisal_report,true
L-104882,promissory_note,true
L-104883,deed_of_trust,true
L-104883,title_report,true
L-104884,income_verification,true
L-104885,promissory_note,true
L-104885,deed_of_trust,true
L-104886,insurance_certificate,true
L-104886,promissory_note,true
L-104886,title_report,true
L-104887,title_report,true
L-104887,promissory_note,true
L-104887,income_verification,true
L-104888,appraisal_report,true
L-104888,title_report,true
L-104889,income_verification,true
L-104890,title_report,true
L-104891,insurance_certificate,true
L-104891,deed_of_trust,true
L-104892,promissory_note,true
L-104892,appraisal_report,true
L-104892,income_verification,true
L-104893,title_report,true
L-104893,deed_of_trust,true
L-104894,promissory_note,true
L-104895,income_verification,true
L-104895,title_report,true
L-104895,insurance_certificate,true
L-104896,title_report,true
L-104896,income_verification,true
L-104896,promissory_note,true
L-104897,appraisal_report,true
L-104897,insurance_certificate,true
L-104898,promissory_note,true
L-104898,deed_of_trust,true
L-104899,promissory_note,true
L-104899,income_verification,true
L-104900,appraisal_report,true
L-104901,title_report,true
L-104901,deed_of_trust,true
L-104901,insurance_certificate,true
L-104902,deed_of_trust,true
L-104902,appraisal_report,true
L-104903,appraisal_report,true
L-104903,insurance_certificate,true
L-104903,promissory_note,true
L-104904,insurance_certificate,true
L-104904,promissory_note,true
L-104904,title_report,false
L-104905,promissory_note,true
L-104906,deed_of_trust,true
L-104906,title_report,true
L-104907,deed_of_trust,true
L-104908,insurance_certificate,true
L-104908,appraisal_report,true
L-104908,promissory_note,true
L-104909,deed_of_trust,true
L-104909,title_report,true
L-104910,income_verification,true
L-104911,promissory_note,false
L-104912,appraisal_report,false
L-104912,deed_of_trust,true
L-104913,deed_of_trust,true
L-104914,income_verification,true
L-104915,promissory_note,true
L-104915,income_verification,true
L-104916,insurance_certificate,false
L-104916,deed_of_trust,true
L-104917,deed_of_trust,true
L-104917,appraisal_report,false
L-104918,promissory_note,true
L-104918,insurance_certificate,true
L-104918,income_verification,true
L-104919,appraisal_report,true
L-104920,insurance_certificate,true
L-104921,insurance_certificate,true
L-104922,income_verification,false
L-104922,title_report,true
L-104922,deed_of_trust,true
L-104923,title_report,true
L-104924,insurance_certificate,true
L-104924,promissory_note,true
L-104925,promissory_note,true
L-104926,deed_of_trust,true
L-104927,title_report,true
L-104927,appraisal_report,true
L-104927,deed_of_trust,true
L-104928,deed_of_trust,true
L-104928,insurance_certificate,true
L-104928,title_report,true
L-104929,promissory_note,true
L-104929,insurance_certificate,true
L-104929,appraisal_report,true
L-104930,insurance_certificate,true
L-104930,appraisal_report,true
L-104931,appraisal_report,true
L-104931,promissory_note,true
L-104932,income_verification,true
L-104933,insurance_certificate,true
L-104933,deed_of_trust,true
L-104934,income_verification,true
L-104935,deed_of_trust,true
L-104936,income_verification,true
L-104936,appraisal_report,true
L-104937,promissory_note,true
L-104937,deed_of_trust,true
L-104937,appraisal_report,true
L-104938,deed_of_trust,true
L-104938,insurance_certificate,true
L-104939,title_report,true
L-104939,promissory_note,true
L-104940,insurance_certificate,true
L-104940,income_verification,false
L-104941,title_report,true
L-104941,income_verification,true
L-104942,insurance_certificate,true
L-104943,title_report,true
L-104944,promissory_note,true
L-104945,appraisal_report,true
L-104945,title_report,true
L-104945,deed_of_trust,false
L-104946,promissory_note,true
L-104946,income_verification,true
L-104947,insurance_certificate,true
L-104947,title_report,true
L-104948,promissory_note,true
L-104948,title_report,true
L-104949,income_verification,true
L-104950,income_verification,true
L-104950,deed_of_trust,true
L-104951,insurance_certificate,true
L-104951,appraisal_report,true
L-104952,income_verification,true
L-104952,appraisal_report,true
L-104953,insurance_certificate,true
L-104954,income_verification,true
L-104955,title_report,true
L-104955,insurance_certificate,true
L-104955,appraisal_report,true
L-104956,promissory_note,true
L-104956,insurance_certificate,true
L-104957,title_report,true
L-104958,deed_of_trust,true
L-104958,income_verification,true
L-104958,title_report,true
L-104959,promissory_note,true
L-104960,promissory_note,false
L-104960,income_verification,true
L-104960,deed_of_trust,true
L-104961,insurance_certificate,false
L-104961,income_verification,true
L-104961,appraisal_report,true
L-104962,deed_of_trust,true
L-104962,title_report,true
L-104963,insurance_certificate,true
L-104964,income_verification,true
L-104964,appraisal_report,false
L-104965,appraisal_report,true
L-104965,insurance_certificate,false
L-104966,insurance_certificate,true
L-104966,deed_of_trust,true
L-104967,promissory_note,true
L-104967,insurance_certificate,true
L-104967,income_verification,true
L-104968,deed_of_trust,false
L-104968,income_verification,true
L-104969,appraisal_report,true
L-104969,income_verification,true
L-104969,insurance_certificate,true
L-104970,deed_of_trust,true
L-104970,insurance_certificate,true
L-104970,income_verification,true
L-104971,promissory_note,true
L-104971,income_verification,false
L-104971,insurance_certificate,true
L-104972,title_report,true
L-104972,deed_of_trust,true
L-104972,appraisal_report,true
L-104973,deed_of_trust,true
L-104973,title_report,true
L-104974,deed_of_trust,true
L-104974,income_verification,true
L-104974,insurance_certificate,true
L-104975,promissory_note,true
L-104976,insurance_certificate,true
L-104977,appraisal_report,true
L-104977,deed_of_trust,true
L-104977,insurance_certificate,true
L-104978,income_verification,true
L-104978,deed_of_trust,true
L-104978,promissory_note,true
L-104979,promissory_note,true
L-104979,appraisal_report,true
L-104980,income_verification,true
L-104981,income_verification,true
L-104981,title_report,true
L-104982,deed_of_trust,true
L-104983,income_verification,true
L-104983,appraisal_report,false
L-104983,promissory_note,true
L-104984,title_report,true
L-104984,income_verification,true
L-104985,income_verification,true
L-104985,appraisal_report,true
L-104986,income_verification,false
L-104986,promissory_note,true
L-104987,insurance_certificate,true
L-104987,promissory_note,true
L-104987,deed_of_trust,true
L-104988,promissory_note,true
L-104988,income_verification,true
L-104989,appraisal_report,true
L-104989,promissory_note,true
L-104990,appraisal_report,true
L-104990,deed_of_trust,true
L-104990,insurance_certificate,true
L-104991,insurance_certificate,true
L-104992,title_report,true
L-104992,promissory_note,true
L-104992,deed_of_trust,true
L-104993,deed_of_trust,true
L-104994,income_verification,true
L-104994,promissory_note,true
L-104995,title_report,false
L-104996,deed_of_trust,true
L-104996,appraisal_report,true
L-104997,insurance_certificate,true
L-104998,insurance_certificate,true
L-104999,deed_of_trust,true
L-105000,deed_of_trust,true
L-105000,income_verification,true
L-105000,appraisal_report,true
L-105001,insurance_certificate,true
L-105001,income_verification,true
L-105001,promissory_note,true
L-105002,title_report,true
L-105002,deed_of_trust,true
L-105002,income_verification,true
L-105003,income_verification,true
L-105003,promissory_note,true
L-105004,deed_of_trust,true
L-105004,appraisal_report,false
L-105005,appraisal_report,true
L-105005,deed_of_trust,true
L-105005,insurance_certificate,true
L-105006,promissory_note,true
L-105006,deed_of_trust,true
L-105007,promissory_note,true
L-105008,deed_of_trust,true
L-105008,promissory_note,true
L-105009,title_report,true
L-105009,appraisal_report,true
L-105009,income_verification,true
L-105011,promissory_note,true
L-105011,title_report,true
L-105011,income_verification,true
L-105012,deed_of_trust,true
L-105013,appraisal_report,true
L-105013,title_report,true
L-105013,promissory_note,true
L-105014,income_verification,true
L-105014,deed_of_trust,true
L-105015,promissory_note,true
L-105016,deed_of_trust,true
L-105017,income_verification,true
L-105017,insurance_certificate,true
L-105018,deed_of_trust,true
L-105018,promissory_note,true
L-105018,insurance_certificate,true
L-105019,promissory_note,true
L-105019,insurance_certificate,true
L-105021,title_report,true
L-105021,deed_of_trust,true
L-105021,appraisal_report,true
L-105022,deed_of_trust,true
L-105022,income_verification,true
L-105022,insurance_certificate,true
L-105023,promissory_note,true
L-105024,title_report,true
L-105024,income_verification,true
L-105024,promissory_note,true
L-105025,promissory_note,true
L-105025,income_verification,true
L-105026,insurance_certificate,true
L-105026,promissory_note,true
L-105027,insurance_certificate,false
L-105028,insurance_certificate,true
L-105028,income_verification,true
L-105029,title_report,false
L-105029,income_verification,true
L-105031,income_verification,true
L-105031,insurance_certificate,true
L-105032,promissory_note,true
L-105032,appraisal_report,true
L-105032,deed_of_trust,true
L-105033,promissory_note,true
L-105034,income_verification,true
L-105034,promissory_note,true
L-105034,deed_of_trust,true
L-105035,income_verification,true
L-105035,insurance_certificate,true
L-105035,promissory_note,true
L-105036,income_verification,true
L-105036,promissory_note,true
L-105036,appraisal_report,true
L-105037,income_verification,true
L-105037,appraisal_report,true
L-105038,promissory_note,false
L-105038,title_report,true
L-105038,insurance_certificate,true
L-105039,deed_of_trust,true
L-105041,income_verification,false
L-105041,promissory_note,true
L-105042,appraisal_report,true
L-105042,promissory_note,true
L-105042,deed_of_trust,false
L-105043,deed_of_trust,true
L-105044,appraisal_report,true
L-105045,insurance_certificate,true
L-105045,appraisal_report,true
L-105045,promissory_note,true
L-105046,appraisal_report,true
L-105046,promissory_note,true
L-105047,income_verification,true
L-105047,deed_of_trust,false
L-105047,promissory_note,true
L-105048,insurance_certificate,true
L-105048,title_report,true
L-105048,promissory_note,true
L-105049,income_verification,true
L-105051,appraisal_report,true
L-105051,title_report,true
L-105052,appraisal_report,true
L-105053,promissory_note,true
L-105053,title_report,true
L-105053,deed_of_trust,true
L-105054,income_verification,true
L-105055,promissory_note,true
L-105055,deed_of_trust,true
L-105056,insurance_certificate,true
L-105056,income_verification,true
L-105057,income_verification,true
L-105057,appraisal_report,true
L-105058,income_verification,true
L-105058,deed_of_trust,true
L-105058,title_report,false
L-105059,appraisal_report,true
L-105059,title_report,true
L-105061,income_verification,true
L-105061,insurance_certificate,true
L-105062,income_verification,true
L-105062,title_report,true
L-105063,appraisal_report,true
L-105063,title_report,true
L-105063,deed_of_trust,true
L-105064,deed_of_trust,true
L-105064,promissory_note,true
L-105065,promissory_note,true
L-105065,insurance_certificate,false
L-105065,title_report,false
L-105066,insurance_certificate,true
L-105066,promissory_note,false
L-105067,deed_of_trust,true
L-105067,promissory_note,true
L-105068,promissory_note,true
L-105068,deed_of_trust,true
L-105068,appraisal_report,true
L-105069,income_verification,true
L-105069,deed_of_trust,true
L-105069,promissory_note,true
L-105071,title_report,true
L-105072,title_report,true
L-105072,appraisal_report,true
L-105073,deed_of_trust,true
L-105073,title_report,true
L-105073,insurance_certificate,true
L-105074,promissory_note,true
L-105074,appraisal_report,false
L-105075,appraisal_report,true
L-105076,title_report,true
L-105076,deed_of_trust,true
L-105077,appraisal_report,true
L-105077,deed_of_trust,true
L-105078,deed_of_trust,true
L-105078,insurance_certificate,true
L-105079,income_verification,true
L-105081,title_report,true
L-105082,title_report,false
L-105083,income_verification,true
L-105084,deed_of_trust,true
L-105084,title_report,false
L-105084,income_verification,true
L-105085,title_report,true
L-105086,title_report,true
L-105086,appraisal_report,true
L-105087,title_report,true
L-105087,promissory_note,false
L-105087,deed_of_trust,true
L-105088,deed_of_trust,true
L-105088,appraisal_report,true
L-105089,appraisal_report,true
L-105091,deed_of_trust,true
L-105091,income_verification,false
L-105092,income_verification,true
L-105093,income_verification,false
L-105093,promissory_note,true
L-105093,appraisal_report,true
L-105094,insurance_certificate,true
L-105094,appraisal_report,true
L-105094,promissory_note,false
L-105095,title_report,true
L-105095,income_verification,true
L-105095,insurance_certificate,true
L-105096,deed_of_trust,true
L-105096,insurance_certificate,true
L-105096,appraisal_report,true
L-105097,deed_of_trust,true
L-105097,insurance_certificate,true
L-105098,promissory_note,true
L-105098,appraisal_report,true
L-105098,income_verification,true
L-105099,income_verification,true
L-105101,title_report,true
L-105101,deed_of_trust,true
L-105102,insurance_certificate,true
L-105103,appraisal_report,true
L-105103,income_verification,false
L-105103,insurance_certificate,true
L-105104,appraisal_report,true
L-105104,deed_of_trust,true
L-105104,income_verification,true
L-105105,promissory_note,false
L-105105,deed_of_trust,true
L-105106,insurance_certificate,true
L-105107,title_report,true
L-105108,title_report,true
L-105108,income_verification,true
L-105108,deed_of_trust,true
L-105109,deed_of_trust,false
L-105109,appraisal_report,true
L-105109,insurance_certificate,true
L-105111,promissory_note,true
L-105111,appraisal_report,true
L-105111,deed_of_trust,true
L-105112,insurance_certificate,true
L-105113,title_report,true
L-105113,appraisal_report,true
L-105114,income_verification,true
L-105115,promissory_note,true
L-105115,appraisal_report,false
L-105115,deed_of_trust,true
L-105116,income_verification,true
L-105117,promissory_note,true
L-105117,income_verification,true
L-105117,title_report,true
L-105118,promissory_note,true
L-105118,insurance_certificate,true
L-105119,insurance_certificate,true
L-105119,deed_of_trust,false
L-105119,title_report,true
L-105121,appraisal_report,true
L-105122,promissory_note,true
L-105123,insurance_certificate,true
L-105123,deed_of_trust,true
L-105123,promissory_note,false
L-105124,insurance_certificate,true
L-105125,insurance_certificate,true
L-105125,promissory_note,false
L-105126,promissory_note,true
L-105127,deed_of_trust,true
L-105127,insurance_certificate,true
L-105127,title_report,true
L-105128,promissory_note,true
L-105129,deed_of_trust,true
L-105129,promissory_note,true
L-105129,appraisal_report,false
L-105131,promissory_note,true
L-105131,deed_of_trust,true
L-105132,promissory_note,true
L-105132,insurance_certificate,true
L-105132,title_report,true
L-105133,income_verification,true
L-105134,insurance_certificate,false
L-105135,appraisal_report,false
L-105135,income_verification,true
L-105135,insurance_certificate,true
L-105136,title_report,true
L-105136,appraisal_report,true
L-105137,income_verification,true
L-105137,promissory_note,true
L-105137,deed_of_trust,true
L-105138,appraisal_report,true
L-105138,title_report,true
L-105139,deed_of_trust,true
L-105141,income_verification,true
L-105141,deed_of_trust,true
L-105141,insurance_certificate,true
L-105142,title_report,true
L-105142,insurance_certificate,true
L-105143,income_verification,true
L-105144,promissory_note,true
L-105144,deed_of_trust,true
L-105145,appraisal_report,true
L-105145,insurance_certificate,true
L-105146,deed_of_trust,true
L-105146,insurance_certificate,true
L-105147,deed_of_trust,false
L-105147,insurance_certificate,true
L-105148,promissory_note,false
L-105148,insurance_certificate,true
L-105148,income_verification,true
L-105149,title_report,true
L-105151,deed_of_trust,true
L-105152,appraisal_report,false
L-105153,promissory_note,true
L-105153,deed_of_trust,true
L-105154,insurance_certificate,true
L-105154,deed_of_trust,true
L-105155,title_report,true
L-105156,title_report,true
L-105156,deed_of_trust,true
L-105157,insurance_certificate,true
L-105157,income_verification,true
L-105158,appraisal_report,true
L-105158,title_report,true
L-105159,appraisal_report,true
L-105159,insurance_certificate,true
L-105161,deed_of_trust,true
L-105161,income_verification,false
L-105162,income_verification,true
L-105162,appraisal_report,true
L-105162,insurance_certificate,true
L-105163,insurance_certificate,true
L-105163,income_verification,true
L-105163,promissory_note,true
L-105164,promissory_note,true
L-105165,income_verification,true
L-105165,insurance_certificate,true
L-105165,title_report,true
L-105166,title_report,true
L-105167,promissory_note,true
L-105168,appraisal_report,true
L-105168,insurance_certificate,false
L-105168,income_verification,true
L-105169,appraisal_report,true
L-105171,promissory_note,false
L-105172,insurance_certificate,true
L-105172,appraisal_report,true
L-105173,appraisal_report,true
L-105174,insurance_certificate,true
L-105174,promissory_note,true
L-105174,income_verification,true
L-105175,deed_of_trust,true
L-105175,promissory_note,true
L-105176,promissory_note,true
L-105176,appraisal_report,true
L-105177,insurance_certificate,true
L-105177,income_verification,true
L-105178,promissory_note,true
L-105178,insurance_certificate,true
L-105179,promissory_note,true
L-105179,appraisal_report,false
L-105179,title_report,true
L-105181,deed_of_trust,true
L-105182,appraisal_report,false
L-105182,deed_of_trust,true
L-105183,promissory_note,true
L-105184,promissory_note,true
L-105184,appraisal_report,true
L-105185,income_verification,true
L-105186,income_verification,false
L-105187,insurance_certificate,true
L-105187,title_report,true
L-105187,income_verification,true
L-105188,promissory_note,false
L-105188,insurance_certificate,true
L-105189,insurance_certificate,true
L-105189,income_verification,true
L-105191,income_verification,true
L-105192,deed_of_trust,false
L-105193,title_report,true
L-105193,promissory_note,true
L-105194,appraisal_report,true
L-105194,promissory_note,true
L-105195,insurance_certificate,true
L-105195,promissory_note,false
L-105196,income_verification,true
L-105196,deed_of_trust,true
L-105196,insurance_certificate,true
L-105197,deed_of_trust,true
L-105197,promissory_note,false
L-105198,deed_of_trust,true
L-105198,title_report,true
L-105199,title_report,false
L-105199,promissory_note,true
L-105199,appraisal_report,true
L-105201,title_report,true
L-105201,deed_of_trust,true
L-105201,promissory_note,true
L-105202,insurance_certificate,true
L-105202,title_report,true
L-105203,promissory_note,true
L-105203,title_report,false
L-105204,promissory_note,true
L-105204,deed_of_trust,true
L-105205,promissory_note,true
L-105205,income_verification,true
L-105206,title_report,true
L-105206,insurance_certificate,true
L-105207,title_report,true
L-105207,appraisal_report,true
L-105208,deed_of_trust,true
L-105209,income_verification,true
L-105210,appraisal_report,true
L-105210,insurance_certificate,true
L-105210,title_report,false
L-105211,appraisal_report,false
L-105211,income_verification,true
L-105211,insurance_certificate,true
L-105212,deed_of_trust,true
L-105212,title_report,true
L-105213,promissory_note,true
L-105214,title_report,true
L-105214,promissory_note,true
L-105215,title_report,true
L-105215,insurance_certificate,true
L-105215,deed_of_trust,true
L-105216,income_verification,true
L-105216,deed_of_trust,true
L-105216,appraisal_report,true
L-105217,title_report,false
L-105218,deed_of_trust,true
L-105218,promissory_note,true
L-105218,insurance_certificate,true
L-105219,promissory_note,true
L-105220,income_verification,true
L-105220,title_report,true
L-105220,insurance_certificate,true
L-105221,title_report,true
L-105222,appraisal_report,true
L-105222,income_verification,false
L-105223,income_verification,true
L-105223,appraisal_report,true
L-105223,promissory_note,true
L-105224,income_verification,true
L-105224,insurance_certificate,true
L-105224,deed_of_trust,true
L-105225,insurance_certificate,true
L-105226,appraisal_report,true
L-105226,deed_of_trust,true
L-105227,title_report,true
L-105227,income_verification,true
L-105227,appraisal_report,true
L-105228,income_verification,false
L-105228,title_report,true
L-105228,insurance_certificate,true
L-105229,insurance_certificate,true
L-105229,income_verification,true
L-105229,title_report,true
L-105230,income_verification,true
L-105230,promissory_note,true
L-105230,deed_of_trust,true
L-105231,insurance_certificate,true
L-105232,income_verification,false
L-105233,insurance_certificate,false
L-105234,promissory_note,false
L-105234,deed_of_trust,true
L-105235,appraisal_report,true
L-105235,insurance_certificate,true
L-105236,title_report,true
L-105236,insurance_certificate,true
L-105237,title_report,true
L-105237,appraisal_report,true
L-105238,title_report,true
L-105238,deed_of_trust,true
L-105239,insurance_certificate,false
L-105239,title_report,false
L-105240,insurance_certificate,true
L-105240,title_report,true
L-105240,appraisal_report,true
L-105241,title_report,false
L-105242,title_report,true
L-105242,appraisal_report,true
L-105243,title_report,false
L-105243,appraisal_report,true
L-105244,insurance_certificate,true
L-105244,title_report,true
L-105244,deed_of_trust,true
L-105245,insurance_certificate,false
L-105245,income_verification,true
L-105245,appraisal_report,true
L-105246,deed_of_trust,true
L-105246,appraisal_report,true
L-105247,promissory_note,true
L-105247,deed_of_trust,true
L-105248,promissory_note,true
L-105248,appraisal_report,true
L-105249,deed_of_trust,true
L-105250,appraisal_report,true
L-105250,deed_of_trust,true
L-105251,deed_of_trust,true
L-105252,appraisal_report,true
L-105252,deed_of_trust,true
L-105253,income_verification,true
L-105254,deed_of_trust,true
L-105254,income_verification,true
L-105254,insurance_certificate,true
L-105255,insurance_certificate,true
L-105255,promissory_note,true
L-105255,title_report,true
L-105256,title_report,true
L-105257,income_verification,true
L-105257,deed_of_trust,true
L-105258,promissory_note,true
L-105258,title_report,true
L-105259,insurance_certificate,true
L-105259,title_report,true
L-105259,deed_of_trust,true
L-105260,income_verification,true
L-105261,title_report,true
L-105262,income_verification,true
L-105262,deed_of_trust,true
L-105262,promissory_note,true
L-105263,title_report,true
L-105263,appraisal_report,true
L-105263,promissory_note,false
L-105264,deed_of_trust,true
L-105265,income_verification,true
L-105265,promissory_note,true
L-105265,title_report,true
L-105266,promissory_note,true
L-105266,title_report,true
L-105267,appraisal_report,true
L-105267,insurance_certificate,true
L-105267,income_verification,true
L-105268,title_report,false
L-105268,deed_of_trust,true
L-105268,appraisal_report,true
L-105269,income_verification,false
L-105269,promissory_note,true
L-105269,appraisal_report,true
L-105270,title_report,true
L-105270,income_verification,true
L-105270,insurance_certificate,true
L-105271,insurance_certificate,true
L-105271,promissory_note,true
L-105271,income_verification,true
L-105272,deed_of_trust,true
L-105272,title_report,true
L-105273,title_report,true
L-105273,promissory_note,true
L-105273,insurance_certificate,true
L-105274,deed_of_trust,true
L-105275,promissory_note,true
L-105275,deed_of_trust,true
L-105276,promissory_note,false
L-105276,deed_of_trust,true
L-105276,title_report,true
L-105277,insurance_certificate,true
L-105278,title_report,true
L-105279,title_report,true
L-105279,appraisal_report,true
L-105280,income_verification,true
L-105280,deed_of_trust,true
L-105280,insurance_certificate,true
L-105281,promissory_note,true
L-105282,insurance_certificate,true
L-105283,deed_of_trust,true
L-105283,promissory_note,true
L-105283,income_verification,true
L-105284,appraisal_report,true
L-105285,title_report,true
L-105285,appraisal_report,true
L-105286,appraisal_report,true
L-105286,insurance_certificate,true
L-105286,deed_of_trust,true
L-105287,income_verification,true
L-105287,title_report,false
L-105288,insurance_certificate,true
L-105288,appraisal_report,true
L-105289,deed_of_trust,true
L-105289,income_verification,true
L-105289,appraisal_report,true
L-105290,title_report,true
L-105291,insurance_certificate,false
L-105291,income_verification,true
L-105292,income_verification,true
L-105292,appraisal_report,true
L-105293,insurance_certificate,true
L-105294,income_verification,true
L-105295,insurance_certificate,true
L-105295,appraisal_report,true
L-105295,promissory_note,true
L-105296,insurance_certificate,true
L-105296,appraisal_report,true
L-105296,deed_of_trust,true
L-105297,deed_of_trust,true
L-105298,income_verification,true
L-105298,deed_of_trust,true
L-105298,title_report,true
L-105299,promissory_note,true
L-105300,income_verification,true
L-105300,appraisal_report,true
L-105300,insurance_certificate,false
L-105301,deed_of_trust,true
L-105302,deed_of_trust,true
L-105302,insurance_certificate,true
L-105303,deed_of_trust,true
L-105303,appraisal_report,true
L-105303,income_verification,true
L-105304,income_verification,true
L-105305,income_verification,true
L-105305,appraisal_report,true
L-105306,income_verification,true
L-105306,insurance_certificate,true
L-105306,title_report,false
L-105307,title_report,true
L-105307,deed_of_trust,true
L-105307,insurance_certificate,true
L-105308,appraisal_report,true
L-105308,promissory_note,true
L-105308,income_verification,false
L-105309,insurance_certificate,true
L-105309,promissory_note,true
L-105310,promissory_note,true
L-105310,deed_of_trust,true
L-105310,title_report,true
L-105311,insurance_certificate,true
L-105311,deed_of_trust,true
L-105312,insurance_certificate,true
L-105312,income_verification,true
L-105312,promissory_note,true
L-105313,title_report,true
L-105314,income_verification,true
L-105314,promissory_note,true
L-105314,deed_of_trust,true
L-105315,deed_of_trust,true
L-105315,appraisal_report,true
L-105316,title_report,true
L-105316,deed_of_trust,true
L-105316,promissory_note,true
L-105317,insurance_certificate,true
L-105317,income_verification,true
L-105317,deed_of_trust,true
L-105318,income_verification,true
L-105318,insurance_certificate,true
L-105319,promissory_note,true
L-105320,appraisal_report,true
L-105320,title_report,true
L-105321,insurance_certificate,true
L-105321,appraisal_report,true
L-105322,insurance_certificate,true
L-105323,title_report,false
L-105323,deed_of_trust,true
L-105324,income_verification,true
L-105325,insurance_certificate,true
L-105326,deed_of_trust,true
L-105327,title_report,true
L-105327,insurance_certificate,true
L-105328,appraisal_report,true
L-105328,promissory_note,true
L-105328,insurance_certificate,true
L-105329,promissory_note,true
L-105329,deed_of_trust,false
L-105329,appraisal_report,true
L-105330,appraisal_report,true
L-105330,title_report,true
L-105330,promissory_note,true
L-105331,insurance_certificate,true
L-105332,title_report,true
